shot_id_number,is_goal
591.0,0.6097954864508196
5010.0,0.4585154512656277
27060.0,0.4259134188050751
23737.0,0.4563738603939378
122.0,0.45637399956894664
13186.0,0.456474604537548
2623.0,0.4563745583208317
9249.0,0.45818351348493064
7005.0,0.4563494997176274
22634.0,0.4563606085775944
15667.0,0.45140534110503167
11384.0,0.4563739832461895
29018.0,0.47483441446439706
1103.0,0.4563735694024089
4166.0,0.45637398328143025
6753.0,0.3898698689272823
12251.0,0.4562795493926808
26663.0,0.45637402898073753
23419.0,0.45680276138823084
20330.0,0.49312232061303135
30303.0,0.4580889802888856
27722.0,0.4556595252704953
346.0,0.49941030223058375
24416.0,0.456373920727158
20425.0,0.4665286276054103
12197.0,0.4512481784338985
29987.0,0.4328169329516283
30322.0,0.4564024527787328
25576.0,0.45637595853652135
17810.0,0.49083802453829295
14241.0,0.45732214043050384
8893.0,0.4563739847655267
26816.0,0.4546567607776014
14293.0,0.4393794591685335
30242.0,0.4480002861276946
9178.0,0.45637371461855963
26697.0,0.4204779602998241
26267.0,0.45637653861286603
6613.0,0.4401613267921139
15325.0,0.4563735693414549
7082.0,0.45637926719061284
8364.0,0.48833738287204903
29847.0,0.4565152637677182
24792.0,0.4564316242328363
11404.0,0.45633876747465535
10817.0,0.45637396858407914
6979.0,0.4792914482138931
25706.0,0.456048980104536
7757.0,0.4564054221411486
15444.0,0.4563693573158033
6964.0,0.45809031454002763
1905.0,0.4410987811262187
22206.0,0.45685345670694366
6239.0,0.464789329882832
29811.0,0.45357855054914265
12144.0,0.4574731455367325
24073.0,0.45648612246842746
7315.0,0.4562659236759459
27921.0,0.4564074675605002
24517.0,0.3518336311048248
25369.0,0.45637398327826534
24710.0,0.44280507316320983
18167.0,0.6601385223894312
26481.0,0.45697376069365603
15015.0,0.45637398304179844
30131.0,0.4563739831019017
22527.0,0.45637398327826534
14979.0,0.4563739681999378
26989.0,0.4563025522022188
15097.0,0.4563735259782821
20808.0,0.45445176638111695
4507.0,0.4563742475036738
19418.0,0.4565393163392559
25850.0,0.464793232292878
7150.0,0.45637398318146594
12474.0,0.44812545470870946
25067.0,0.45637398327826534
27783.0,0.4558752591152924
30413.0,0.4563802541730256
11820.0,0.45637873747455815
28703.0,0.45639087084146224
13592.0,0.4563739827140682
3780.0,0.45637398327826534
21775.0,0.4563739840531838
30135.0,0.45637398327826534
19866.0,0.4551228085489885
16444.0,0.46167420284349797
27696.0,0.4563733350499692
14746.0,0.4563741194744127
13451.0,0.4563739832956055
12046.0,0.5676174017816473
22848.0,0.45637398327826534
25890.0,0.4563739781055751
10516.0,0.43535334271607623
3446.0,0.45637398327826534
4424.0,0.4561657860317217
10484.0,0.4564532617777987
1293.0,0.3623672911233259
19269.0,0.45608347435430857
1375.0,0.45638140565003793
24162.0,0.4563739833188766
8327.0,0.4563739119231481
14175.0,0.45637398351053526
19770.0,0.45637411963856844
27025.0,0.2901909927048653
6336.0,0.45427805679831224
20701.0,0.4563735554830202
29286.0,0.4563739834509219
25180.0,0.45621920959317297
24201.0,0.45637398327826534
23803.0,0.4563499826807404
29094.0,0.46836229596321155
267.0,0.45637874775356446
15156.0,0.4561877367993621
26273.0,0.4563513618708046
16076.0,0.4568437579184031
8944.0,0.5520442028371936
10277.0,0.456083543892503
13693.0,0.456373983278248
24391.0,0.4536752676328489
15024.0,0.4563739832789072
1890.0,0.4563739835683355
24390.0,0.45637398327826534
29523.0,0.4469618082998569
7410.0,0.4582896839581604
4371.0,0.45637398327952594
21054.0,0.45169312533102907
5934.0,0.45637398329962464
14422.0,0.455146104905117
24817.0,0.45637398327826534
24293.0,0.4563739832332151
25621.0,0.4563739649669434
17339.0,0.4563739636790736
16661.0,0.4563739832829793
15474.0,0.4513002761971189
1788.0,0.4601757708109981
25877.0,0.45626693053305645
1466.0,0.4487844856179153
8249.0,0.4565477989787037
13385.0,0.45747301555478237
7539.0,0.45637398137848356
16091.0,0.4563739832782652
25147.0,0.456369727901984
1209.0,0.45637427288462823
24033.0,0.45778062366813826
1461.0,0.4082432049278465
14425.0,0.4567565712995372
7202.0,0.45637397768609095
8183.0,0.45720349972289837
8375.0,0.45637398323258965
27684.0,0.456349176912181
26677.0,0.45636803087969907
24820.0,0.4563759349471013
15945.0,0.5295294728069084
920.0,0.4558713562683877
30649.0,0.459108084739642
16469.0,0.45109741762198124
28096.0,0.4499234851440722
22939.0,0.45637398236016713
21881.0,0.4563739790176359
11179.0,0.45637398327243645
11018.0,0.4559030394280031
2458.0,0.4562868670607242
5576.0,0.45637398327826534
19390.0,0.45114974499420574
24408.0,0.4563740026359385
3705.0,0.41232040736653386
29006.0,0.30052995453085396
19099.0,0.4554897925422
17138.0,0.45637398328180084
13680.0,0.4574427954514083
29395.0,0.5313524209292881
16004.0,0.49934137618132285
6854.0,0.462648723362211
24341.0,0.4563739832778683
23945.0,0.456139889219977
5726.0,0.4782860313256793
30387.0,0.45637398327826534
10401.0,0.4466972043680712
28111.0,0.5493961215192884
9377.0,0.45637393841448776
6108.0,0.4505344821913712
25673.0,0.45637398251531175
23702.0,0.45637398327826534
9940.0,0.45637398325947814
25337.0,0.4455308476189599
13043.0,0.45637540425421114
14113.0,0.5188671028885344
4860.0,0.4560832689320857
20995.0,0.4536213730953798
8427.0,0.460077532116123
29773.0,0.457057827271901
26941.0,0.4458913818611078
30196.0,0.45617607023697293
9959.0,0.4563739965368994
8891.0,0.6024456032087219
985.0,0.4561548259817812
25518.0,0.45637398327826534
9329.0,0.4585310532998433
16290.0,0.4563740014632822
1785.0,0.45637398327826534
4201.0,0.4563646966590606
2184.0,0.4566756230350558
22522.0,0.45619569163850066
28693.0,0.4567771002636992
809.0,0.45498686717750403
30098.0,0.4563739091990453
19597.0,0.45646971037868583
6142.0,0.456373989504255
23367.0,0.45637398327933126
45.0,0.45639459890180567
1495.0,0.4518090865035556
25423.0,0.4131840390555983
3866.0,0.4564136301693208
9125.0,0.4428753874630313
2036.0,0.4552007380077683
23592.0,0.43841340041322396
6941.0,0.46904404581238274
27070.0,0.4561864920375006
7526.0,0.45638120933747894
17082.0,0.45637211715216003
19970.0,0.4413891633157302
4342.0,0.456373718021173
16995.0,0.45637398327826534
20919.0,0.45636357856344706
22862.0,0.456373793052849
14735.0,0.45637398707106314
9483.0,0.455596686646542
17786.0,0.4563740529406063
25515.0,0.4563991128717363
12323.0,0.6310945369671132
10805.0,0.47746521695839245
14376.0,0.456373879417234
19051.0,0.5598483270247584
27609.0,0.5683345639117776
26057.0,0.45637396483742454
35.0,0.40379528563137757
7589.0,0.4544320057879412
11686.0,0.4563959332093684
3095.0,0.4563739832782651
30062.0,0.4563739807867753
19246.0,0.4563696988125596
27304.0,0.45637399267891315
26575.0,0.4508621358062531
4617.0,0.45628636241268694
20125.0,0.6551007335457605
